"scenario","region","basin","year","Units","value"
"ARM_Reference","Africa_Western","AfrCstW",2040,"2015$",63217795868.4129
"ARM_Reference","Africa_Western","AfrCstW",2045,"2015$",68776910515.2195
"ARM_Reference","Africa_Western","AfrCstW",2050,"2015$",74651168468.5731
"ARM_Reference","Africa_Western","AfrIntN",1975,"2015$",7979373.0486505
"ARM_Reference","Africa_Western","AfrIntN",1990,"2015$",13780413.065279
"ARM_Reference","Africa_Western","AfrIntN",2005,"2015$",21964351.492405
"ARM_Reference","Africa_Western","AfrIntN",2010,"2015$",31454503.36
"ARM_Reference","Africa_Western","AfrIntN",2015,"2015$",49409426.82116
"ARM_Reference","Africa_Western","AfrIntN",2020,"2015$",65902918.251496
"ARM_Reference","Africa_Western","AfrIntN",2025,"2015$",91348347.6326468
"ARM_Reference","Africa_Western","AfrIntN",2030,"2015$",122958777.90892
"ARM_Reference","Africa_Western","AfrIntN",2035,"2015$",144560048.613995
"ARM_Reference","Africa_Western","AfrIntN",2040,"2015$",169188993.533177
"ARM_Reference","Africa_Western","AfrIntN",2045,"2015$",193180157.140406
"ARM_Reference","Africa_Western","AfrIntN",2050,"2015$",216909515.009337
"ARM_Reference","Africa_Western","CongoR",1975,"2015$",6213137275.84243
"ARM_Reference","Africa_Western","CongoR",1990,"2015$",8997799028.75378
"ARM_Reference","Africa_Western","CongoR",2005,"2015$",7847170179.09742
"ARM_Reference","Africa_Western","CongoR",2010,"2015$",8516674274.99
"ARM_Reference","Africa_Western","CongoR",2015,"2015$",9000654677.24427
"ARM_Reference","Africa_Western","CongoR",2020,"2015$",10522002242.4233
"ARM_Reference","Africa_Western","CongoR",2025,"2015$",12636769609.9222
"ARM_Reference","Africa_Western","CongoR",2030,"2015$",15066722757.7449
"ARM_Reference","Africa_Western","CongoR",2035,"2015$",16185506739.3898
"ARM_Reference","Africa_Western","CongoR",2040,"2015$",17432173488.4113
"ARM_Reference","Africa_Western","CongoR",2045,"2015$",18773448588.3602
"ARM_Reference","Africa_Western","CongoR",2050,"2015$",20171033114.8945
"ARM_Reference","Africa_Western","GuineaGulf",1975,"2015$",4274000902.32095
"ARM_Reference","Africa_Western","GuineaGulf",1990,"2015$",7028300082.26325
"ARM_Reference","Africa_Western","GuineaGulf",2005,"2015$",13153593649.4641
"ARM_Reference","Africa_Western","GuineaGulf",2010,"2015$",15398468116.29
"ARM_Reference","Africa_Western","GuineaGulf",2015,"2015$",18154594344.845
"ARM_Reference","Africa_Western","GuineaGulf",2020,"2015$",20416412312.3515
"ARM_Reference","Africa_Western","GuineaGulf",2025,"2015$",23449371126.7509
"ARM_Reference","Africa_Western","GuineaGulf",2030,"2015$",26912047402.3836
"ARM_Reference","Africa_Western","GuineaGulf",2035,"2015$",30087244209.807
"ARM_Reference","Africa_Western","GuineaGulf",2040,"2015$",33559493327.2846
"ARM_Reference","Africa_Western","GuineaGulf",2045,"2015$",37218919204.7101
"ARM_Reference","Africa_Western","GuineaGulf",2050,"2015$",41035618283.0465
"ARM_Reference","Africa_Western","LChad",1975,"2015$",2942344504.92822
"ARM_Reference","Africa_Western","LChad",1990,"2015$",4547494914.25558
"ARM_Reference","Africa_Western","LChad",2005,"2015$",8295853835.25759
"ARM_Reference","Africa_Western","LChad",2010,"2015$",8825752512.5
"ARM_Reference","Africa_Western","LChad",2015,"2015$",9739359978.1709
"ARM_Reference","Africa_Western","LChad",2020,"2015$",11351002834.6344
"ARM_Reference","Africa_Western","LChad",2025,"2015$",13675575551.1763
"ARM_Reference","Africa_Western","LChad",2030,"2015$",16531830184.4867
"ARM_Reference","Africa_Western","LChad",2035,"2015$",20767458077.4493
"ARM_Reference","Africa_Western","LChad",2040,"2015$",25866544928.243
"ARM_Reference","Africa_Western","LChad",2045,"2015$",31765616682.9926
"ARM_Reference","Africa_Western","LChad",2050,"2015$",38439435278.7398
"ARM_Reference","Africa_Western","NigerR",1975,"2015$",9948881353.4075
"ARM_Reference","Africa_Western","NigerR",1990,"2015$",16855217922.9665
"ARM_Reference","Africa_Western","NigerR",2005,"2015$",31414782160.93
"ARM_Reference","Africa_Western","NigerR",2010,"2015$",34844894963.095
"ARM_Reference","Africa_Western","NigerR",2015,"2015$",40845134862.315
"ARM_Reference","Africa_Western","NigerR",2020,"2015$",45957306521.5398
"ARM_Reference","Africa_Western","NigerR",2025,"2015$",52619070068.155
"ARM_Reference","Africa_Western","NigerR",2030,"2015$",60706226224.0296
"ARM_Reference","Africa_Western","NigerR",2035,"2015$",72711164460.5964
"ARM_Reference","Africa_Western","NigerR",2040,"2015$",86330116710.1541
"ARM_Reference","Africa_Western","NigerR",2045,"2015$",101467318157.954
"ARM_Reference","Africa_Western","NigerR",2050,"2015$",118022908723.064
"ARM_Reference","Africa_Western","NileR",1975,"2015$",285477291.91205
"ARM_Reference","Africa_Western","NileR",1990,"2015$",421478735.65686
"ARM_Reference","Africa_Western","NileR",2005,"2015$",337038571.09615
"ARM_Reference","Africa_Western","NileR",2010,"2015$",363081690.755
"ARM_Reference","Africa_Western","NileR",2015,"2015$",387992624.38034
"ARM_Reference","Africa_Western","NileR",2020,"2015$",440724175.607186
"ARM_Reference","Africa_Western","NileR",2025,"2015$",510773099.793206
"ARM_Reference","Africa_Western","NileR",2030,"2015$",595303674.90331
"ARM_Reference","Africa_Western","NileR",2035,"2015$",630273805.810181
"ARM_Reference","Africa_Western","NileR",2040,"2015$",668095139.535414
"ARM_Reference","Africa_Western","NileR",2045,"2015$",708896078.775573
"ARM_Reference","Africa_Western","NileR",2050,"2015$",751812781.534241
"ARM_Reference","Africa_Western","SenegalR",1975,"2015$",464529663.40406
"ARM_Reference","Africa_Western","SenegalR",1990,"2015$",748238158.227707
"ARM_Reference","Africa_Western","SenegalR",2005,"2015$",1166480596.37957
"ARM_Reference","Africa_Western","SenegalR",2010,"2015$",1588060911.675
"ARM_Reference","Africa_Western","SenegalR",2015,"2015$",2066877792.735
"ARM_Reference","Africa_Western","SenegalR",2020,"2015$",2505396372.43658
"ARM_Reference","Africa_Western","SenegalR",2025,"2015$",3123175899.27837
"ARM_Reference","Africa_Western","SenegalR",2030,"2015$",3839224915.5437
"ARM_Reference","Africa_Western","SenegalR",2035,"2015$",4502255928.44019
"ARM_Reference","Africa_Western","SenegalR",2040,"2015$",5315423272.21108
"ARM_Reference","Africa_Western","SenegalR",2045,"2015$",6219545410.87081
"ARM_Reference","Africa_Western","SenegalR",2050,"2015$",7196097174.43144
"ARM_Reference","Africa_Western","VoltaR",1975,"2015$",2436671532.58865
"ARM_Reference","Africa_Western","VoltaR",1990,"2015$",3526842412.78845
"ARM_Reference","Africa_Western","VoltaR",2005,"2015$",7159141573.10625
"ARM_Reference","Africa_Western","VoltaR",2010,"2015$",9040566021.2
"ARM_Reference","Africa_Western","VoltaR",2015,"2015$",10749706089.0671
"ARM_Reference","Africa_Western","VoltaR",2020,"2015$",12219338577.9862
"ARM_Reference","Africa_Western","VoltaR",2025,"2015$",14103306132.1597
"ARM_Reference","Africa_Western","VoltaR",2030,"2015$",16331007853.7685
"ARM_Reference","Africa_Western","VoltaR",2035,"2015$",18302471541.9566
"ARM_Reference","Africa_Western","VoltaR",2040,"2015$",20491798498.35
"ARM_Reference","Africa_Western","VoltaR",2045,"2015$",22834514864.7349
"ARM_Reference","Africa_Western","VoltaR",2050,"2015$",25336948763.922
"ARM_Reference","Africa_Western","ZambeziR",1975,"2015$",2631344.845136
"ARM_Reference","Africa_Western","ZambeziR",1990,"2015$",3708676.6469095
"ARM_Reference","Africa_Western","ZambeziR",2005,"2015$",3105404.4114275
"ARM_Reference","Africa_Western","ZambeziR",2010,"2015$",3362703.505
"ARM_Reference","Africa_Western","ZambeziR",2015,"2015$",3582932.26879
"ARM_Reference","Africa_Western","ZambeziR",2020,"2015$",4320485.29437007
"ARM_Reference","Africa_Western","ZambeziR",2025,"2015$",5451024.52063757
"ARM_Reference","Africa_Western","ZambeziR",2030,"2015$",6828052.5751005
"ARM_Reference","Africa_Western","ZambeziR",2035,"2015$",7679800.91201158
"ARM_Reference","Africa_Western","ZambeziR",2040,"2015$",8669974.8242667
"ARM_Reference","Africa_Western","ZambeziR",2045,"2015$",9810899.53057805
"ARM_Reference","Africa_Western","ZambeziR",2050,"2015$",11061812.8528901
"ARM_Reference","Argentina","ArgColoR",1975,"2015$",854834443.764092
"ARM_Reference","Argentina","ArgColoR",1990,"2015$",1304532157.05007
"ARM_Reference","Argentina","ArgColoR",2005,"2015$",1648106211.79464
"ARM_Reference","Argentina","ArgColoR",2010,"2015$",1633672035.27059
"ARM_Reference","Argentina","ArgColoR",2015,"2015$",1664814604.98403
"ARM_Reference","Argentina","ArgColoR",2020,"2015$",1753746870.45264
"ARM_Reference","Argentina","ArgColoR",2025,"2015$",1866901019.32537
"ARM_Reference","Argentina","ArgColoR",2030,"2015$",1952675413.21511
"ARM_Reference","Argentina","ArgColoR",2035,"2015$",2103048793.3095
"ARM_Reference","Argentina","ArgColoR",2040,"2015$",2289638038.54541
"ARM_Reference","Argentina","ArgColoR",2045,"2015$",2502371344.11136
"ARM_Reference","Argentina","ArgColoR",2050,"2015$",2700478995.48424
"ARM_Reference","Argentina","ArgCstN",1975,"2015$",1727391205.17068
"ARM_Reference","Argentina","ArgCstN",1990,"2015$",2496565617.13321
"ARM_Reference","Argentina","ArgCstN",2005,"2015$",4967614116.04808
"ARM_Reference","Argentina","ArgCstN",2010,"2015$",5357616261.02206
"ARM_Reference","Argentina","ArgCstN",2015,"2015$",6292693046.33284
"ARM_Reference","Argentina","ArgCstN",2020,"2015$",6900997014.3345
"ARM_Reference","Argentina","ArgCstN",2025,"2015$",7575204522.6222
"ARM_Reference","Argentina","ArgCstN",2030,"2015$",8022402911.54078
"ARM_Reference","Argentina","ArgCstN",2035,"2015$",8390115753.01931
"ARM_Reference","Argentina","ArgCstN",2040,"2015$",8888249680.19796
"ARM_Reference","Argentina","ArgCstN",2045,"2015$",9577075679.53931
"ARM_Reference","Argentina","ArgCstN",2050,"2015$",10287161367.5739
"ARM_Reference","Argentina","ArgCstS",1975,"2015$",14551725.1195708
"ARM_Reference","Argentina","ArgCstS",1990,"2015$",18637447.6314208
"ARM_Reference","Argentina","ArgCstS",2005,"2015$",21768292.6820139
"ARM_Reference","Argentina","ArgCstS",2010,"2015$",21871903.7811467
"ARM_Reference","Argentina","ArgCstS",2015,"2015$",22692216.3720476
"ARM_Reference","Argentina","ArgCstS",2020,"2015$",25539348.8574646
"ARM_Reference","Argentina","ArgCstS",2025,"2015$",30223008.8357201
"ARM_Reference","Argentina","ArgCstS",2030,"2015$",33942107.0496622
"ARM_Reference","Argentina","ArgCstS",2035,"2015$",34912475.5631936
"ARM_Reference","Argentina","ArgCstS",2040,"2015$",35611097.5159459
"ARM_Reference","Argentina","ArgCstS",2045,"2015$",37033873.3777431
"ARM_Reference","Argentina","ArgCstS",2050,"2015$",38911579.6086667
"ARM_Reference","Argentina","ChileCstS",1975,"2015$",1353246.8343408
"ARM_Reference","Argentina","ChileCstS",1990,"2015$",1844612.54831455
"ARM_Reference","Argentina","ChileCstS",2005,"2015$",2273384.00436385
"ARM_Reference","Argentina","ChileCstS",2010,"2015$",2285956.9900629
"ARM_Reference","Argentina","ChileCstS",2015,"2015$",2337932.0670013
"ARM_Reference","Argentina","ChileCstS",2020,"2015$",2631206.12525999
"ARM_Reference","Argentina","ChileCstS",2025,"2015$",3169464.27510345
"ARM_Reference","Argentina","ChileCstS",2030,"2015$",3602245.57233206
"ARM_Reference","Argentina","ChileCstS",2035,"2015$",3913641.63841232
"ARM_Reference","Argentina","ChileCstS",2040,"2015$",4214369.90181608
"ARM_Reference","Argentina","ChileCstS",2045,"2015$",4587947.01915594
"ARM_Reference","Argentina","ChileCstS",2050,"2015$",5000435.49873422
"ARM_Reference","Argentina","LaPuna",1975,"2015$",31832.0138052
"ARM_Reference","Argentina","LaPuna",1990,"2015$",46250.8130294
"ARM_Reference","Argentina","LaPuna",2005,"2015$",57431.0288027
"ARM_Reference","Argentina","LaPuna",2010,"2015$",57507.1544131
"ARM_Reference","Argentina","LaPuna",2015,"2015$",58921.8204624
"ARM_Reference","Argentina","LaPuna",2020,"2015$",67466.817838098
"ARM_Reference","Argentina","LaPuna",2025,"2015$",87027.781556058
"ARM_Reference","Argentina","LaPuna",2030,"2015$",102922.202017686
"ARM_Reference","Argentina","LaPuna",2035,"2015$",114529.665216272
"ARM_Reference","Argentina","LaPuna",2040,"2015$",125543.81773317
"ARM_Reference","Argentina","LaPuna",2045,"2015$",139995.394467285
"ARM_Reference","Argentina","LaPuna",2050,"2015$",157803.487931277
"ARM_Reference","Argentina","MarChiq",1975,"2015$",1249388461.66749
"ARM_Reference","Argentina","MarChiq",1990,"2015$",1614626386.15681
"ARM_Reference","Argentina","MarChiq",2005,"2015$",2824781533.2451
"ARM_Reference","Argentina","MarChiq",2010,"2015$",3096634374.24092
"ARM_Reference","Argentina","MarChiq",2015,"2015$",3484501681.89815
"ARM_Reference","Argentina","MarChiq",2020,"2015$",3709158472.65872
"ARM_Reference","Argentina","MarChiq",2025,"2015$",3962019249.02305
"ARM_Reference","Argentina","MarChiq",2030,"2015$",4130017030.2843
"ARM_Reference","Argentina","MarChiq",2035,"2015$",4232710517.05146
"ARM_Reference","Argentina","MarChiq",2040,"2015$",4377982990.6889
"ARM_Reference","Argentina","MarChiq",2045,"2015$",4593194182.40018
"ARM_Reference","Argentina","MarChiq",2050,"2015$",4799842794.049
"ARM_Reference","Argentina","NegroR",1975,"2015$",331724465.079595
"ARM_Reference","Argentina","NegroR",1990,"2015$",499526574.978844
"ARM_Reference","Argentina","NegroR",2005,"2015$",641537946.851508
"ARM_Reference","Argentina","NegroR",2010,"2015$",629137533.323334
"ARM_Reference","Argentina","NegroR",2015,"2015$",630490934.184384
"ARM_Reference","Argentina","NegroR",2020,"2015$",675649868.789843
"ARM_Reference","Argentina","NegroR",2025,"2015$",762228886.729765
"ARM_Reference","Argentina","NegroR",2030,"2015$",826751837.351942
"ARM_Reference","Argentina","NegroR",2035,"2015$",900871880.833073
"ARM_Reference","Argentina","NegroR",2040,"2015$",972020854.339128
"ARM_Reference","Argentina","NegroR",2045,"2015$",1053440395.70407
"ARM_Reference","Argentina","NegroR",2050,"2015$",1133280444.91138
"ARM_Reference","Argentina","Pampas",1975,"2015$",1047761104.13231
"ARM_Reference","Argentina","Pampas",1990,"2015$",1638556822.47034
"ARM_Reference","Argentina","Pampas",2005,"2015$",3713991334.30351
"ARM_Reference","Argentina","Pampas",2010,"2015$",4119302575.62661
"ARM_Reference","Argentina","Pampas",2015,"2015$",5004086683.06017
"ARM_Reference","Argentina","Pampas",2020,"2015$",5504767008.73558
"ARM_Reference","Argentina","Pampas",2025,"2015$",6099134362.68876
"ARM_Reference","Argentina","Pampas",2030,"2015$",6493276886.90227
"ARM_Reference","Argentina","Pampas",2035,"2015$",6830607435.74809
"ARM_Reference","Argentina","Pampas",2040,"2015$",7287700340.52067
"ARM_Reference","Argentina","Pampas",2045,"2015$",7903533255.36153
"ARM_Reference","Argentina","Pampas",2050,"2015$",8539947599.67642
"ARM_Reference","Argentina","Patagonia",1975,"2015$",1741284.8525268
"ARM_Reference","Argentina","Patagonia",1990,"2015$",2687318.5110324
"ARM_Reference","Argentina","Patagonia",2005,"2015$",3390142.7523992
"ARM_Reference","Argentina","Patagonia",2010,"2015$",3357446.5556226
"ARM_Reference","Argentina","Patagonia",2015,"2015$",3415529.2215968
"ARM_Reference","Argentina","Patagonia",2020,"2015$",3655428.46127558
"ARM_Reference","Argentina","Patagonia",2025,"2015$",4152527.30340077
"ARM_Reference","Argentina","Patagonia",2030,"2015$",4533739.53998095
"ARM_Reference","Argentina","Patagonia",2035,"2015$",4771599.77825718
"ARM_Reference","Argentina","Patagonia",2040,"2015$",4975689.12773433
"ARM_Reference","Argentina","Patagonia",2045,"2015$",5210168.34329615
"ARM_Reference","Argentina","Patagonia",2050,"2015$",5414174.08419529
"ARM_Reference","Argentina","RioLaPlata",1975,"2015$",4492894982.926
"ARM_Reference","Argentina","RioLaPlata",1990,"2015$",6772068949.821
"ARM_Reference","Argentina","RioLaPlata",2005,"2015$",13579438466.496
"ARM_Reference","Argentina","RioLaPlata",2010,"2015$",15294607993.126
"ARM_Reference","Argentina","RioLaPlata",2015,"2015$",18137781635.834
"ARM_Reference","Argentina","RioLaPlata",2020,"2015$",19619126771.9314
"ARM_Reference","Argentina","RioLaPlata",2025,"2015$",21185245492.2309
"ARM_Reference","Argentina","RioLaPlata",2030,"2015$",22243819798.6471
"ARM_Reference","Argentina","RioLaPlata",2035,"2015$",23260171281.7174
"ARM_Reference","Argentina","RioLaPlata",2040,"2015$",24610388135.513
"ARM_Reference","Argentina","RioLaPlata",2045,"2015$",26326846792.6619
"ARM_Reference","Argentina","RioLaPlata",2050,"2015$",27939586181.0473
"ARM_Reference","Argentina","Salinas",1975,"2015$",204888368.160896
"ARM_Reference","Argentina","Salinas",1990,"2015$",248447242.181894
"ARM_Reference","Argentina","Salinas",2005,"2015$",316034988.199308
"ARM_Reference","Argentina","Salinas",2010,"2015$",335082937.406336
"ARM_Reference","Argentina","Salinas",2015,"2015$",379883369.503694
"ARM_Reference","Argentina","Salinas",2020,"2015$",419727051.976471
"ARM_Reference","Argentina","Salinas",2025,"2015$",473776151.097554
"ARM_Reference","Argentina","Salinas",2030,"2015$",511958427.192855
"ARM_Reference","Argentina","Salinas",2035,"2015$",512963273.929811
"ARM_Reference","Argentina","Salinas",2040,"2015$",516175368.775952
"ARM_Reference","Argentina","Salinas",2045,"2015$",534211933.27887
"ARM_Reference","Argentina","Salinas",2050,"2015$",558736793.214367
"ARM_Reference","Australia_NZ","AusCstE",1975,"2015$",1746403872.40243
"ARM_Reference","Australia_NZ","AusCstE",1990,"2015$",2570521629.84722
"ARM_Reference","Australia_NZ","AusCstE",2005,"2015$",3715342371.25745
"ARM_Reference","Australia_NZ","AusCstE",2010,"2015$",3744080717.10532
"ARM_Reference","Australia_NZ","AusCstE",2015,"2015$",3897642802.29002
"ARM_Reference","Australia_NZ","AusCstE",2020,"2015$",4383952102.74199
"ARM_Reference","Australia_NZ","AusCstE",2025,"2015$",4925770856.63743
"ARM_Reference","Australia_NZ","AusCstE",2030,"2015$",5364919307.03182
"ARM_Reference","Australia_NZ","AusCstE",2035,"2015$",5727259666.62657
"ARM_Reference","Australia_NZ","AusCstE",2040,"2015$",6120709620.22226
"ARM_Reference","Australia_NZ","AusCstE",2045,"2015$",6563433020.52563
"ARM_Reference","Australia_NZ","AusCstE",2050,"2015$",7001419674.96756
"ARM_Reference","Australia_NZ","AusCstN",1975,"2015$",19548739.1414245
"ARM_Reference","Australia_NZ","AusCstN",1990,"2015$",23663990.5606391
"ARM_Reference","Australia_NZ","AusCstN",2005,"2015$",35451983.418971
"ARM_Reference","Australia_NZ","AusCstN",2010,"2015$",29479317.630336
"ARM_Reference","Australia_NZ","AusCstN",2015,"2015$",30382978.1074505
"ARM_Reference","Australia_NZ","AusCstN",2020,"2015$",33680793.277843
"ARM_Reference","Australia_NZ","AusCstN",2025,"2015$",37544785.9521851
"ARM_Reference","Australia_NZ","AusCstN",2030,"2015$",40465218.5160923
"ARM_Reference","Australia_NZ","AusCstN",2035,"2015$",43842991.5723743
"ARM_Reference","Australia_NZ","AusCstN",2040,"2015$",47515214.6535059
"ARM_Reference","Australia_NZ","AusCstN",2045,"2015$",51915850.5569286
"ARM_Reference","Australia_NZ","AusCstN",2050,"2015$",56391751.7164861
"ARM_Reference","Australia_NZ","AusCstS",1975,"2015$",773358802.837212
"ARM_Reference","Australia_NZ","AusCstS",1990,"2015$",1186333773.53223
"ARM_Reference","Australia_NZ","AusCstS",2005,"2015$",1695781235.01032
